0
0
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
6
6
6
6
6
6
5
5
5
4
4
4
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
4
4
4
4
4
5
5
5
4
4
4
4
4
5
5
5
6
6
6
6
6
5
5
5
5
4
4
4
2
2
2
2
2
2
2
2
4
4
4
4
4
4
4
2
5
6
5
5
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
5
5
5
5
6
6
6
6
6
6
6
6
6
6
6
5
5
5
4
4
4
4
6
6
6
6
6
6
6
6
6
6
5
5
5
5
5
6
5
2
